name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kuala Lumpur,2024-08-28T21:00:00,84,90.8,73.6,71.08,0,0,,0,0,8.7,5.3,330,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T22:00:00,84,90.8,73.6,71.08,0,0,,0,0,8.1,2.2,304.1,1011.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T23:00:00,82.7,89,73.7,74.2,0,0,,0,0,6.9,4.3,320,1012.3,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T00:00:00,82.4,88.4,73.6,74.83,0,0,,0,0,5.8,2.2,303.1,1011.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T01:00:00,82.2,89.3,75.4,80.01,0,0,,0,0,6.3,0,0,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T02:00:00,81.6,87.1,73.5,76.37,0,0,,0,0,6,2,351,1011,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T03:00:00,80.4,85.9,75.4,84.84,0,0,,0,0,7.8,0,0,1009.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T04:00:00,80.4,85.1,73.6,79.88,0,0,,0,0,6.5,1.1,7.7,1009.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T05:00:00,80.1,85,74.9,84.32,0,0,,0,0,5.6,0,0,1009.1,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T06:00:00,80.2,85.3,75.2,84.83,0,0,,0,0,5.4,0.1,0,1009,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T07:00:00,78.8,78.8,75.2,88.76,0,0,,0,0,4.7,1.2,112.4,1009.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T08:00:00,79.9,79.9,75.3,85.81,0,0,,0,0,5.6,0,0,1010.2,57.3,6.4,15.7,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T09:00:00,82.2,89.3,75.4,80.01,0,0,,0,0,8.3,2,0,1011,27.5,6.2,101.2,0.4,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T10:00:00,87.6,97.5,75.2,66.82,0,0,,0,0,8.9,2.5,100.8,1011,27.5,6.2,274.2,1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T11:00:00,89.1,97.4,73.2,59.66,0,0,,0,0,10.1,5.5,160,1011.9,57.3,6.2,415.2,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T12:00:00,89.6,96.6,71.8,55.96,0,0,,0,0,12.8,5.7,161,1011,27.5,6.2,730.6,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T13:00:00,91.2,98.8,72,53.62,0,0,,0,0,15,5.5,186.6,1010.9,30.1,6.2,856,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T14:00:00,89.7,96.9,72,56.17,0,0,,0,0,15.7,9.5,171,1010,69.9,6.2,819.2,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T15:00:00,91.4,98.9,71.8,52.89,0,0,,0,0,15.4,6.7,170,1009,27.5,6.2,694.6,2.5,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T16:00:00,91.4,98.5,71.4,52.15,0,0,,0,0,14.3,8.7,180,1008,27.5,6.2,628.9,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T17:00:00,92.4,99.5,71.2,50.2,0,0,,0,0,13.4,7.7,179,1008,57.3,6.2,494,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T18:00:00,91.2,97.1,70.2,50.44,0,0,,0,0,11.6,7.5,190,1008,27.5,6.2,284.7,1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T19:00:00,89.2,93.8,69,51.61,0,0,,0,0,10.1,4.2,159,1008,27.5,6.2,82,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T20:00:00,85.5,94.7,75.4,72.08,0,0,,0,0,5.8,3.4,350,1009.9,57.3,6.2,2.9,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T21:00:00,84,92.1,75.2,74.97,0,0,,0,0,5.1,2.4,150,1009.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T22:00:00,84,92.1,75.2,74.97,0,0,,0,0,6,2.5,140,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-29T23:00:00,82.4,89.7,75.4,79.34,0,0,,0,0,6.5,2.2,309,1011.3,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T00:00:00,82.4,89.3,75,78.37,0,0,,0,0,6.7,0.5,27,1011,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T01:00:00,82.2,88.8,74.8,78.35,0,0,,0,0,7.2,0.3,0,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T02:00:00,81.8,88.2,74.9,79.66,0,0,,0,0,8.3,0.3,21,1010.9,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T03:00:00,80.2,85.2,75,84.24,0,0,,0,0,7.4,0,0,1010,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T04:00:00,80.2,84.6,73.4,79.87,0,0,,0,0,7.2,5.5,220,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T05:00:00,79.8,79.8,71.9,76.8,0,0,,0,0,7.2,7.5,172,1010.1,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T06:00:00,78.6,78.6,73.6,84.74,0,0,,0,0,6.9,2.2,54.3,1009.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T07:00:00,78.6,78.6,73.6,84.74,0,0,,0,0,8.1,1.1,76.7,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T08:00:00,79.9,79.9,73.6,81.26,0.002,100,rain,0,0,9.4,2,115,1011.1,57.3,6.4,34.3,0.1,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T09:00:00,82.4,88.4,73.6,74.83,0,0,,0,0,9.4,2.2,96.8,1011.9,27.5,6.2,195.7,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T10:00:00,86,93.7,73.6,66.65,0,0,,0,0,9.2,4.7,140,1011.9,27.5,6.2,414,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T11:00:00,87.8,96.4,73.8,63.33,0,0,,0,0,12.3,7.7,141,1011.3,57.3,6.8,663.7,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T12:00:00,89.6,98.4,73.6,59.46,0,0,,0,0,14.3,10.9,140,1011,30.1,6.2,734.8,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T13:00:00,91.2,100.5,73.6,56.57,0,0,,0,0,14.8,8.7,150,1010,30.1,6.2,794.2,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T14:00:00,91,99.4,72.8,55.32,0,0,,0,0,15,7.9,151,1009,58.7,6.8,899,3.2,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T15:00:00,91.2,99.8,73,55.39,0,0,,0,0,14.1,9.9,170,1008,27.5,6.2,663.1,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T16:00:00,91,96.9,70.2,50.77,0,0,,0,0,13.4,10.6,150,1007,27.5,6.2,584.8,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T17:00:00,90.4,95,68.9,49.42,0,0,,0,0,13.9,11.7,160,1007.2,57.3,6.5,469.9,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T18:00:00,89,93.4,68.8,51.58,0,0,,0,0,12.8,13.8,159,1008,27.5,6.2,282.6,1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T19:00:00,87.4,91.5,68.8,54.25,0,0,,0,0,10.7,8.7,140,1008.9,27.5,6.2,86,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T20:00:00,85.6,90.4,70.1,59.81,0,0,,0,0,7.4,5.3,141,1009.3,57.3,6.2,2.7,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T21:00:00,84,89.6,72,67.37,0,0,,0,0,6.9,4.4,150,1010,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T22:00:00,83.8,89.3,72,67.83,0,0,,0,0,6.5,4.4,150,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-30T23:00:00,82.4,88.4,73.6,74.89,0,0,,0,0,5.4,2,150,1011.3,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T00:00:00,82,88.7,75.2,80,0,0,,0,0,5.4,0,0,1011.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T01:00:00,81.8,87.4,73.6,76.37,0,0,,0,0,4.5,1,0,1011.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T02:00:00,80.6,85.6,73.8,79.84,0,0,,0,0,3.4,0,0,1011.1,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T03:00:00,80.4,85.8,75.2,84.25,0,0,,0,0,4.3,1.1,59.8,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T04:00:00,80.4,85.1,73.6,79.88,0,0,,0,0,3.6,1.2,63.6,1009.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T05:00:00,79.7,79.7,74.8,85.01,0,0,,0,0,3.8,0.7,29,1010.1,58.7,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T06:00:00,80.2,84.7,73.6,80.43,0,0,,0,0,4.9,2,0,1010,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T07:00:00,78.6,78.6,75.2,89.37,0,0,,0,0,4.9,0.3,0,1010,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T08:00:00,79.8,79.8,73.4,81.04,0.055,100,rain,0,0,4.5,0.1,15,1011,58.7,6.1,36.4,0.1,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T09:00:00,82.2,88.2,73.8,75.87,0,0,,0,0,5.4,2.4,234.6,1011,27.5,6.1,215.5,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T10:00:00,84.2,91.3,73.8,71.1,0,0,,0,0,8.5,4.5,150,1012,27.5,6.2,407.1,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T11:00:00,87.6,97.7,75.4,67.29,0,0,,0,0,11.2,5.4,140,1011,27.5,6.2,578.6,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T12:00:00,89.4,98.4,73.8,60.28,0,0,,0,0,11.4,5.5,160,1011,27.5,6.2,649.1,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T13:00:00,89.6,96.8,72,56.36,0,0,,0,0,13.4,5.5,150,1010,30.1,6.2,816.4,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T14:00:00,91.3,100.6,73.6,56.41,0,0,,0,0,14.8,5.5,151,1009.1,58.7,6.5,607,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T15:00:00,92.8,102.5,73.6,53.83,0,0,,0,0,10.1,7.7,170,1008,27.5,6.2,513.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T16:00:00,91.2,100.3,73.4,56.17,0,0,,0,0,10.5,4.7,210,1007,27.5,6.2,515.4,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T17:00:00,91,99.9,73.2,56.11,0,0,,0,0,8.5,5.5,172,1007,57.3,6.5,364.7,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T18:00:00,89.4,98.2,73.6,59.85,0,0,,0,0,6.9,6.4,210,1007,27.5,6.2,238.8,0.9,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T19:00:00,84.4,91.6,73.8,70.62,0,0,,0,0,7.4,4.2,75,1008,27.5,6.2,72,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T20:00:00,82.7,89.8,75.1,77.91,0,0,,0,0,6.9,3,75,1009.1,57.3,6.2,2,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T21:00:00,82.2,89.3,75.4,80.01,0,0,,0,0,6.9,2,0,1009.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T22:00:00,82.4,89.5,75.2,78.92,0,0,,0,0,6.9,1.4,327.4,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-31T23:00:00,82.1,89.8,76.4,83.05,0,0,,0,0,5.4,0.4,4,1011.1,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
